,link,title,snippet,is,is not,isn't,will,will not,won't,could,could not,couldn't,can,cannot,can't,are,are not,aren't
236,https://kdd-humanitarian-mapping.herokuapp.com/,Data-driven Humanitarian Mapping,"Societal challenges such as climate change-induced threats, the COVID-19 ... The 2nd KDD Workshop on Data-driven Humanitarian Mapping envisions ...","Besides, human mobility or socioeconomic data is highly sensitive at individual trajectories and aggregated levels.",,,,,,,,,,,,,,
237,https://blogs.worldbank.org/opendata/data-driven-global-health-research-time-covid,Data-driven global health research in the time of COVID,"Apr 26, 2021 ... Tamma Carleton presented a model for valuing the mortality consequences of climate change that accounts for new data on the ability of ...",,,,,,,,,,,,,,,
238,https://seas.umich.edu/research/faculty/sara-hughes,Sara Hughes | University of Michigan School for Environment and ...,"“Accountability and Data-Driven Urban Climate Governance,” Nature Climate Change 10: 1085-1090. Hughes, Sara. 2020 “Flint, Michigan and the Politics of ...",,,,,,,,,,,,,,,
239,https://datascience.columbia.edu/research/focus/climate/,Climate - The Data Science Institute at Columbia University,"Data science has a key role to play in climate change. ... learning for climate model superresolution, and help visualize carbon emissions based on raw data.","We run a high-resolution simulation with resolution of about 5 km and consider this as our “truth.” With a coarse-grain method, the high-resolution data is projected to a low-resolution grid.",,,,,,,,,,,,,,
240,https://grist.org/climate-energy/farming-with-monsanto-seeds-theres-an-app-for-that/,Farming in the face of climate change? Monsanto has an app for that ...,"Nov 20, 2014 ... The GMO giant wants to help you beat climate change … with your ... The promise of data-driven farming, Shaw says, is to streamline the whole ...",,,,,,,,,,,,,,,
241,https://www.dw.com/en/can-artificial-intelligence-in-the-energy-sector-help-solve-the-climate-crisis/a-48669209,Can artificial intelligence in the energy sector help solve the climate ...,"May 14, 2019 ... Artificial intelligence conjures fears of job loss and privacy concerns — not to mention sci-fi dystopias. But machine learning can also help us ...",,,,,,,,,,,,,,,
242,https://cordis.europa.eu/project/id/101003876,"CLImate INTelligence: Extreme events detection, attribution and ...","Jun 3, 2021 ... The main objective of CLINT is the development of an AI framework composed of Machine Learning (ML) techniques and algorithms to process ...",,,,,,,,,,,,,,,
243,https://kleinmanenergy.upenn.edu/news-insights/considering-artificial-intelligence-and-its-potential-for-climate-impact/,Considering Artificial Intelligence and Its Potential for Climate Impact ...,"Jun 23, 2021 ... Can AI help us improve energy efficiency and combat climate change? Possibly but ethical concerns exist when it comes to balancing the ...",,,,"Some may argue that AI will never really reach this level of human-level intelligence and phenomenology, but researchers are actively working towards this end.",,,,,,,,,,,
244,https://ncics.org/portfolio/machinelearning/,Artificial Intelligence and Machine Learning :: North Carolina ...,"Atmospheric Temperature and Humidity Profiles from HIRS. North Carolina Institute for Climate Studies. 151 Patton Avenue Asheville, NC 28801. USA © NCICS ...",,,,,,,,,,,,,,,
245,https://www.itu.int/en/myitu/News/2020/09/22/06/56/How-AI-can-help-fix-climate-change-Microsoft-keynote-Lucas-Joppa,Further and faster: How artificial intelligence can help fix climate ...,"Sep 22, 2020 ... Set up in 2017, Microsoft's AI for Earth programme is meant to bridge these gaps. The initiative funds and partners with environmental ...",,,,,,,"AI and data could be the key, said Microsoft's Chief Environmental Officer Lucas Joppa during a keynote on the company's contributions to green recovery at the AI for Good Global Summit 2020.",,,"













MyITU
web

















            English
        

English
العربية
español
français
русский
中文


 





                    Log in
                













                        News
                    



                        Publications
                    



                        Events
                    



                        Membership
                    
























Home


News


How artificial intelligence can help fix climate change 








Further and faster: How artificial intelligence can help fix climate change 



Artificial intelligence
Climate change
Satellite




22/09/2020
 

 | ITU News

 





Many countries around the world came to an abrupt standstill due to COVID-19 this year - but the concentrations of greenhouse gases in the atmosphere have continued to rise and emissions are heading back to pre-pandemic levels after a brief lull.",,,The contextualized data are expected to help the public and private sectors take better decisions about the environment and ecosystems.,,
246,https://www.ecmwf.int/en/about/media-centre/science-blog/2021/large-scale-machine-learning-applications-weather-and,Large-scale machine learning applications for weather and climate ...,"Apr 12, 2021 ... The machine learning for scalable meteorology and climate (MAELSTROM) project began in April 2021. Peter Dueben, project coordinator, ...",,,,"Therefore, machine learning, and in particular deep learning, are currently changing the landscape of HPC and it is difficult to underestimate the impact that AI will have on hardware developments in the coming years and in fact already today.",,,"However, weather and climate science is data-rich and for many application areas an almost infinite amount of training data could be generated (for example, the emulation of model components using deep learning).",,,,,,,,
247,https://www.ipcc.ch/report/ar5/wg1/atlas-of-global-and-regional-climate-projections/,Atlas of Global and Regional Climate Projections — IPCC,ReportsAR5 Climate Change 2013: The Physical Science BasisAnnexes Graphics. I: Atlas of Global and Regional Climate Projections. Downloads ... Figure AI.2.,,,,,,,,,,,,,,,
248,https://web.law.columbia.edu/sites/default/files/microsites/climate-change/california_cc_handbook_for_regional_water_planning.pdf,Climate Change Handbook for Regional Water Planning_Cover.ai,incorporating climate change into any watershed or water supply planning process. This handbook considers both climate change adaptation (reduction of ...,,,,,,,,,,,,,,,
249,https://www.eea.europa.eu/publications/urban-adaptation-in-europe,Urban adaptation in Europe — European Environment Agency,"EEA assessment report presenting the status quo of adaptation to climate change at the local government level, with particular focus on cities. The assessment ...",,,,,,,,,,,,,,,
250,https://ecologicalprocesses.springeropen.com/artificial-intelligence-for-climate-change-risk,Special issue: artificial intelligence for ... - Ecological Processes,"Special Issue: Artificial Intelligence for Climate Change Risk Prediction, Adaptation, & Mitigation. Call for Papers. Edited by: Qin Xin, Ravi Samikannu, and ...",,,,,,,,,,,,,,,
251,https://www.edie.net/news/12/Regenerative-agriculture-and-AI-for-solar--Google-funnels-EUR10m-into-projects-tackling-climate-change/,Regenerative agriculture and AI for solar: Google funnels €10m into ...,"Apr 14, 2021 ... The challenge was launched last year, with Climate-KIC as a project partner, in a bid to support initiatives that help climate adaptation and ...",,,,,,,,,,,,,,,
252,https://www.euronews.com/2020/09/23/how-can-artificial-intelligence-help-to-fight-climate-change-we-answer-your-questions,How can artificial intelligence help to fight climate change? We ...,"Sep 24, 2020 ... AI will become key for scientists in predicting extreme weather, alerting them to severe rainfalls, hurricanes and other events as the world warms.","AI is also being developed to track where air pollution is also coming from.In this live chat, you'll meet AI experts who're using the power of artificial intelligence and machine learning to reveal the secrets of our climate and weather systems.Guests are ocean modeling expert Rachel Furner from Cambridge University and the British Antarctic Survey, AI guru Peter Dueben from the European Centre for Medium Range Weather Forecasts, and entrepreneur Iggy Bassi from Cervest, the Earth Science AI company helping businesses, governments and people mitigate the short and long term effects of the climate crisis.AI refers to computer systems that “can sense their environment, think, learn, and act in response to what they sense and their programmed objectives,” according to a 2018 World Economic Forum report.AI has become of great interest to tech giants, who are increasing their carbon-neutral pledges and are also heavily investing in AI.Microsoft said that artificial intelligence is a “game-changer” for climate change and environmental issues.",,,"-  
                            Copyright 
        EuronewsShare this articleShareTweetSharesendShareTweetSharesendMoreHideShareSendShareShareShareSendShareShareText size
            Aa
        
            Aa
        Climate change is the planet's biggest challenge and Artificial Intelligence (AI) could provide the right tools in the global fight.There is still a lot we don't know about planet Earth, and advanced machine learning and AI could offer a 'silver bullet' to help us unravel the mysteries of our atmosphere, oceans and cryosphere.AI will become key for scientists in predicting extreme weather, alerting them to severe rainfalls, hurricanes and other events as the world warms.",,,"-  
                            Copyright 
        EuronewsShare this articleShareTweetSharesendShareTweetSharesendMoreHideShareSendShareShareShareSendShareShareText size
            Aa
        
            Aa
        Climate change is the planet's biggest challenge and Artificial Intelligence (AI) could provide the right tools in the global fight.There is still a lot we don't know about planet Earth, and advanced machine learning and AI could offer a 'silver bullet' to help us unravel the mysteries of our atmosphere, oceans and cryosphere.AI will become key for scientists in predicting extreme weather, alerting them to severe rainfalls, hurricanes and other events as the world warms.",,,,,,,,
